Ticker,CompanyName,Sector,Industry,Price,PER,ForwardPE,PBR,ROE,MarketCap_B_USD,Sector_Avg_PER
4151,KYOWA KIRIN CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,2403.5,15.649824,17.32377,1.3735933,0.092530005,1258.440097792,21.71
4502,TAKEDA PHARMACEUTICAL CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,5753.0,,40.978703,1.2029086,-0.02262,9186.110865408,21.71
4503,ASTELLAS PHARMA,Healthcare,Drug Manufacturers - General,2355.5,14.523987,31.087503,2.1740234,0.21301001,4223.44392704,21.71
4506,SUMITOMO PHARMA CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1653.0,6.2227073,96.497375,1.8149936,0.38529,741.524897792,21.71
4507,SHIONOGI & CO,Healthcare,Drug Manufacturers - Specialty & Generic,2909.0,12.0625305,15.214436,1.396811,0.16773,2476.07328768,21.71
4519,CHUGAI PHARMACEUTICAL CO,Healthcare,Drug Manufacturers - General,6795.0,24.03863,28.803356,5.513654,0.23493,11181.696745472,21.71
4523,EISAI CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,4694.0,34.355556,23.172235,1.4595685,0.049629997,1324.815745024,21.71
4568,DAIICHI SANKYO COMPANY LIMITED,Healthcare,Drug Manufacturers - General,2794.0,20.325912,19.462246,2.9870853,0.14812,5084.110913536,21.71
4578,OTSUKA HLDGS CO LTD,Healthcare,Drug Manufacturers - General,12030.0,15.675288,23.171154,1.9509411,0.13420999,6320.482680832,21.71
285A,KIOXIA HOLDINGS CORPORATION,Technology,Semiconductors,54460.0,54.050835,,12.413022,0.87108004,29802.82630144,42.85
4062,IBIDEN CO LTD,Technology,Electronic Components,20475.0,95.254715,66.27071,10.040525,0.12655,5755.433385984,42.85
6479,MINEBEA MITSUMI INC,Technology,Electronic Components,3332.0,13.123278,15.512827,1.4439201,,1338.116276224,42.85
6501,HITACHI,Industrials,Conglomerates,5377.0,30.3032,30.185818,3.6685717,,24068.208197632,20.83
6503,MITSUBISHI ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5248.0,26.809706,31.779097,2.3497562,0.10283,10739.695747072,20.83
6504,FUJI ELECTRIC CO. LTD.,Industrials,Electrical Equipment & Parts,13110.0,19.718735,21.58309,2.4202368,0.14274,1913.944014848,20.83
6506,YASKAWA ELECTRIC CORP,Industrials,Electrical Equipment & Parts,4570.0,33.62767,22.304651,2.4436529,0.07511,1185.311490048,20.83
6526,SOCIONEXT INC,Industrials,Electrical Equipment & Parts,1954.0,39.064373,13.675812,2.666805,0.059959996,342.514958336,20.83
6645,OMRON CORP,Technology,Electronic Components,6217.0,35.58672,22.935034,1.4691769,0.05131,1222.44497408,42.85
6701,NEC CORP,Technology,Information Technology Services,4828.0,23.31016,6.7152553,2.8663297,0.1416,6403.589144576,42.85
6702,FUJITSU,Technology,Information Technology Services,3900.0,21.739132,25.708635,3.3240998,0.16202,6751.004393472,42.85
6723,RENESAS ELECTRONICS CORP,Technology,Semiconductors,3302.0,17.668148,11.753104,2.1175857,0.13953,6034.369806336,42.85
6724,SEIKO EPSON CORP,Technology,Computer Hardware,3237.0,56.819378,16.027925,1.1987095,0.0297,1037.224574976,42.85
6752,PANASONIC HOLDINGS CORP,Technology,Consumer Electronics,4163.0,51.81083,24.655018,1.798019,0.0525,9720.293228544,42.85
6753,SHARP CORP,Technology,Consumer Electronics,644.7,8.779791,11.848925,1.4201598,0.09599,418.607890432,42.85
6758,SONY GROUP CORPORATION,Technology,Consumer Electronics,3885.0,20.876995,21.206333,2.7259905,0.13159999,22696.92035072,42.85
6762,TDK CORP,Technology,Electronic Components,2907.5,28.200777,27.203407,2.400617,0.1163,5518.883028992,42.85
6770,ALPS ALPINE CO LTD,Technology,Electronic Components,2258.0,16.920195,21.100832,0.99067986,0.06243,436.3108352,42.85
6841,YOKOGAWA ELECTRIC CORP,Industrials,Specialty Industrial Machinery,4724.0,20.762098,21.862272,2.339502,,1182.144790528,20.83
6857,ADVANTEST CORP,Technology,Semiconductor Equipment & Materials,33090.0,64.06831,139.19153,22.976294,0.56895,23900.295528448,42.85
6861,KEYENCE CORP,Technology,Scientific & Technical Instruments,77720.0,42.553192,41.619587,5.3114767,,18849.053278208,42.85
6902,DENSO CORP,Consumer Cyclical,Auto Parts,1916.5,11.764887,9.9393215,0.9397312,0.09198,4804.934893568,23.31
6920,LASERTEC CORP,Technology,Semiconductor Equipment & Materials,33180.0,39.06241,30.379885,12.047682,0.33929002,2973.945561088,42.85
6954,FANUC CORPORATION,Industrials,Specialty Industrial Machinery,5931.0,33.210148,34.26145,2.9244697,0.10049,5511.09001216,20.83
6963,ROHM CO LTD,Technology,Semiconductors,4865.0,,55.990334,2.4260685,,1878.06056448,42.85
6971,KYOCERA CORP,Industrials,Conglomerates,3503.0,34.128994,39.139664,1.3683969,0.05059,4475.177664512,20.83
6976,TAIYO YUDEN CO LTD,Technology,Electronic Components,9426.0,82.64796,50.32837,3.3340065,0.05335,1179.634761728,42.85
6981,MURATA MANUFACTURING CO,Technology,Electronic Components,7191.0,56.3249,30.307245,4.744618,0.10063,13089.865990144,42.85
7735,SCREEN HOLDINGS CO LTD,Technology,Semiconductor Equipment & Materials,13030.0,26.749605,14.896536,4.9562516,0.1887,2463.814385664,42.85
7751,CANON INC,Technology,Computer Hardware,4615.0,11.778668,12.731386,1.1251067,0.10371,3894.8438016,42.85
7752,RICOH CO,Industrials,Business Equipment & Supplies,1690.0,17.39041,14.635836,0.80953085,0.07453,949.8640384,20.83
8035,TOKYO ELECTRON,Technology,Semiconductor Equipment & Materials,53320.0,42.553192,41.649742,11.312706,0.30929002,24223.108038656,42.85
543A,ARCHION CORPORATION,Industrials,Farm & Heavy Construction Machinery,280.0,1.938387,,0.8181824,0.50815,771.843162112,20.83
7201,NISSAN MOTOR CO,Consumer Cyclical,Auto Manufacturers,315.0,,-21.472393,0.22583461,-0.076519996,1101.360529408,23.31
7202,ISUZU MOTORS,Consumer Cyclical,Auto Manufacturers,2222.5,11.508985,8.734869,1.0131677,0.116009995,1527.384506368,23.31
